place_idx,place_name,place_county,place_po_start,place_po_end,gnis_idx,gnis_id,gnis_name,gnis_county,gnis_feature_class,confidence,match_strategy,notes
696,Blanking,Hawkins,,1903.0,29672.0,1312946.0,Landings,Williamson,Populated Place,70.0,FUZZY_GENERAL,"Fuzzy match (score: 75.0), different county"
696,Blanking,Hawkins,,1903.0,6029.0,1290193.0,King Branch,Giles,Stream,70.0,FUZZY_GENERAL,"Fuzzy match (score: 73.6842105263158), different county"
709,Blend,DeKalb,1901.0,,290.0,1313213.0,Ben (historical),Maury,Populated Place,70.0,FUZZY_GENERAL,"Fuzzy match (score: 75.0), different county"
709,Blend,DeKalb,1901.0,,30386.0,1307314.0,Blondy,Lewis,Populated Place,70.0,FUZZY_GENERAL,"Fuzzy match (score: 72.72727272727273), different county"
709,Blend,DeKalb,1901.0,,190.0,1310599.0,Blue Pond (historical),Benton,Lake,70.0,FUZZY_GENERAL,"Fuzzy match (score: 71.42857142857143), different county"
794,Bobbittsville,Gibson,,,32881.0,1314736.0,Brittsville,Meigs,Populated Place,73.33333333333334,FUZZY_GENERAL,"Fuzzy match (score: 83.33333333333334), different county"
808,Bolen,Rhea,1886.0,1888.0,30196.0,1310517.0,Bowen,Grainger,Populated Place,70.0,FUZZY_GENERAL,"Fuzzy match (score: 80.0), different county"
808,Bolen,Rhea,1886.0,1888.0,290.0,1313213.0,Ben (historical),Maury,Populated Place,70.0,FUZZY_GENERAL,"Fuzzy match (score: 75.0), different county"
808,Bolen,Rhea,1886.0,1888.0,28646.0,1277911.0,Bolton,Shelby,Populated Place,70.0,FUZZY_GENERAL,"Fuzzy match (score: 72.72727272727273), different county"
826,Bonds Station,Hickman,1870.0,1882.0,31030.0,1327570.0,Benton Station,Polk,Populated Place,71.4814814814815,FUZZY_GENERAL,"Fuzzy match (score: 81.4814814814815), different county"
880,Boxs Station,Humphreys,,,31030.0,1327570.0,Benton Station,Polk,Populated Place,70.0,FUZZY_GENERAL,"Fuzzy match (score: 76.92307692307692), different county"
880,Boxs Station,Humphreys,,,30499.0,1290982.0,Lees Station,Bledsoe,Populated Place,70.0,FUZZY_GENERAL,"Fuzzy match (score: 75.0), different county"
880,Boxs Station,Humphreys,,,30702.0,1276544.0,Bean Station,Grainger,Populated Place,70.0,FUZZY_GENERAL,"Fuzzy match (score: 75.0), different county"
885,Boyces Junction,Hamilton,,,28401.0,1314997.0,East Junction,Shelby,Populated Place,70.0,FUZZY_GENERAL,"Fuzzy match (score: 78.57142857142857), different county"
885,Boyces Junction,Hamilton,,,31618.0,1277235.0,Big Boy Junction,Dyer,Populated Place,70.0,FUZZY_GENERAL,"Fuzzy match (score: 77.41935483870968), different county"
885,Boyces Junction,Hamilton,,,30629.0,1644650.0,Beacon Junction,Decatur,Populated Place,70.0,FUZZY_GENERAL,"Fuzzy match (score: 73.33333333333334), different county"
891,Boydsville,Weakley,1837.0,1853.0,31244.0,1314748.0,Broylesville,Washington,Populated Place,71.81818181818181,FUZZY_GENERAL,"Fuzzy match (score: 81.81818181818181), different county"
893,Boyles Store,Lincoln,1832.0,1836.0,34228.0,1647310.0,Lewis Store,Coffee,Populated Place,70.0,FUZZY_GENERAL,"Fuzzy match (score: 78.26086956521739), different county"
893,Boyles Store,Lincoln,1832.0,1836.0,28384.0,1297025.0,Paynes Store,Trousdale,Populated Place,70.0,FUZZY_GENERAL,"Fuzzy match (score: 75.0), different county"
893,Boyles Store,Lincoln,1832.0,1836.0,29227.0,1300048.0,Roneys Store,Obion,Populated Place,70.0,FUZZY_GENERAL,"Fuzzy match (score: 75.0), different county"
916,Bradys Rock,Cannon,,,5010.0,1645022.0,Rock Bars,Montgomery,Bar,70.0,FUZZY_GENERAL,"Fuzzy match (score: 80.0), different county"
916,Bradys Rock,Cannon,,,21845.0,1276424.0,Basin Rock,Cumberland,Pillar,70.0,FUZZY_GENERAL,"Fuzzy match (score: 76.19047619047619), different county"
916,Bradys Rock,Cannon,,,8879.0,1299727.0,Rock Branch,Roane,Stream,70.0,FUZZY_GENERAL,"Fuzzy match (score: 72.72727272727273), different county"
923,Bramley,Carroll,1890.0,1903.0,30256.0,1646986.0,Ramsey,Hancock,Populated Place,70.0,FUZZY_GENERAL,"Fuzzy match (score: 76.92307692307692), different county"
923,Bramley,Carroll,1890.0,1903.0,31592.0,1314635.0,Batley,Anderson,Populated Place,70.0,FUZZY_GENERAL,"Fuzzy match (score: 76.92307692307692), different county"
923,Bramley,Carroll,1890.0,1903.0,31740.0,1298882.0,Ramsey,Knox,Populated Place,70.0,FUZZY_GENERAL,"Fuzzy match (score: 76.92307692307692), different county"
936,Brattons,Smith,1837.0,1842.0,33672.0,1314728.0,Brayton,Bledsoe,Populated Place,70.0,FUZZY_GENERAL,"Fuzzy match (score: 80.0), different county"
936,Brattons,Smith,1837.0,1842.0,32779.0,1278261.0,Braytown,Anderson,Populated Place,70.0,FUZZY_GENERAL,"Fuzzy match (score: 75.0), different county"
936,Brattons,Smith,1837.0,1842.0,33740.0,1305402.0,Brattontown,Macon,Populated Place,70.0,FUZZY_GENERAL,"Fuzzy match (score: 73.6842105263158), different county"
964,Brunsons,Stewart,1829.0,1839.0,28903.0,1314754.0,Bryson,Giles,Populated Place,70.0,FUZZY_GENERAL,"Fuzzy match (score: 71.42857142857143), different county"
964,Brunsons,Stewart,1829.0,1839.0,29680.0,1307513.0,Bryson,McMinn,Populated Place,70.0,FUZZY_GENERAL,"Fuzzy match (score: 71.42857142857143), different county"
964,Brunsons,Stewart,1829.0,1839.0,29834.0,1314745.0,Browns,Macon,Populated Place,70.0,FUZZY_GENERAL,"Fuzzy match (score: 71.42857142857143), different county"
1003,Britts Landing,Perry,1856.0,1920.0,21877.0,1278428.0,Britts Spring Hollow,Benton,Valley,70.0,FIRST_WORD,"First word match, different county"
1114,Buchanans Station,Davidson,,,30702.0,1276544.0,Bean Station,Grainger,Populated Place,70.0,FUZZY_GENERAL,"Fuzzy match (score: 75.86206896551724), different county"
1114,Buchanans Station,Davidson,,,26228.0,1278785.0,Buchannan Mountain,Blount,Summit,70.0,FUZZY_GENERAL,"Fuzzy match (score: 74.28571428571429), different county"
1114,Buchanans Station,Davidson,,,27866.0,1278757.0,Bryant Station,Maury,Populated Place,70.0,FUZZY_GENERAL,"Fuzzy match (score: 70.96774193548387), different county"
1174,Camperton,Wilson,,,28855.0,1286694.0,Hampton,Carter,Populated Place,70.0,FUZZY_GENERAL,"Fuzzy match (score: 75.0), different county"
1174,Camperton,Wilson,,,31017.0,1281049.0,Compton,Rutherford,Populated Place,70.0,FUZZY_GENERAL,"Fuzzy match (score: 75.0), different county"
1174,Camperton,Wilson,,,32287.0,1305685.0,Carlton,Blount,Populated Place,70.0,FUZZY_GENERAL,"Fuzzy match (score: 75.0), different county"
1335,Anglea,Sumner,,,632.0,1311199.0,Alena (historical),Jefferson,Populated Place,70.0,FUZZY_GENERAL,"Fuzzy match (score: 72.72727272727273), different county"
1335,Anglea,Sumner,,,33040.0,1314780.0,Cagle,Sequatchie,Populated Place,70.0,FUZZY_GENERAL,"Fuzzy match (score: 72.72727272727273), different county"
1335,Anglea,Sumner,,,33494.0,1640255.0,Range,Carter,Populated Place,70.0,FUZZY_GENERAL,"Fuzzy match (score: 72.72727272727273), different county"
1571,Allentown,Carter,1890.0,1900.0,27604.0,1639803.0,Haletown,Marion,Populated Place,72.35294117647058,FUZZY_GENERAL,"Fuzzy match (score: 82.35294117647058), different county"
1571,Allentown,Carter,1890.0,1900.0,30173.0,1647797.0,Balltown,McMinn,Populated Place,72.35294117647058,FUZZY_GENERAL,"Fuzzy match (score: 82.35294117647058), different county"
1571,Allentown,Carter,1890.0,1900.0,30970.0,1315181.0,Halltown,Trousdale,Populated Place,72.35294117647058,FUZZY_GENERAL,"Fuzzy match (score: 82.35294117647058), different county"
1585,Baker-Brown-Town,,,,1491.0,1302708.0,Browntown (historical),Wayne,Populated Place,72.0,FUZZY_GENERAL,Fuzzy match (score: 72.0)
1585,Baker-Brown-Town,,,,29408.0,1278635.0,Browntown,Cumberland,Populated Place,72.0,FUZZY_GENERAL,Fuzzy match (score: 72.0)
1585,Baker-Brown-Town,,,,29757.0,1276197.0,Bakertown,Moore,Populated Place,72.0,FUZZY_GENERAL,Fuzzy match (score: 72.0)
1604,Alkart,Sullivan,,,31584.0,1269300.0,Allardt,Fentress,Populated Place,70.0,FUZZY_GENERAL,"Fuzzy match (score: 76.92307692307692), different county"
2227,Hendersons Cross Roads,Wilson,,,4839.0,1643111.0,Hendersons Shoals,Greene,Bar,70.0,FUZZY_GENERAL,"Fuzzy match (score: 71.7948717948718), different county"
2399,Ashers Station,Sumner,,,29189.0,1294080.0,Miser Station,Blount,Populated Place,71.4814814814815,FUZZY_GENERAL,"Fuzzy match (score: 81.4814814814815), different county"
2412,Aster,Bradley,,,1260.0,1303069.0,Vater (historical),Lawrence,Populated Place,70.0,FUZZY_GENERAL,"Fuzzy match (score: 80.0), different county"
2412,Aster,Bradley,,,32800.0,1308090.0,Eastover,Blount,Populated Place,70.0,FUZZY_GENERAL,"Fuzzy match (score: 76.92307692307692), different county"
2412,Aster,Bradley,,,651.0,1313626.0,Jester (historical),Shelby,Populated Place,70.0,FUZZY_GENERAL,"Fuzzy match (score: 72.72727272727273), different county"
2492,Bakers Iron Works,Campbell,,1835.0,30997.0,1304935.0,Bakersworks,Dickson,Populated Place,70.0,FUZZY_GENERAL,"Fuzzy match (score: 78.57142857142857), different county"
2492,Bakers Iron Works,Campbell,,1835.0,14500.0,1276193.0,Bakers Fork,Davidson,Stream,70.0,FUZZY_GENERAL,"Fuzzy match (score: 71.42857142857143), different county"
2559,Buhler,Wilson,1883.0,1899.0,33821.0,1305567.0,Butler,Johnson,Populated Place,73.33333333333334,FUZZY_GENERAL,"Fuzzy match (score: 83.33333333333334), different county"
2559,Buhler,Wilson,1883.0,1899.0,33822.0,1305567.0,Butler,Carter,Populated Place,73.33333333333334,FUZZY_GENERAL,"Fuzzy match (score: 83.33333333333334), different county"
10687,Websters Mill,Maury,,,28230.0,1315699.0,Peters Mill,Knox,Populated Place,73.33333333333334,FUZZY_GENERAL,"Fuzzy match (score: 83.33333333333334), different county"
11217,Abner,Lawrence,,,29223.0,1308126.0,Lanier,Blount,Populated Place,70.0,FUZZY_GENERAL,"Fuzzy match (score: 72.72727272727273), different county"
11217,Abner,Lawrence,,,30107.0,1328174.0,Farner,Polk,Populated Place,70.0,FUZZY_GENERAL,"Fuzzy match (score: 72.72727272727273), different county"
11217,Abner,Lawrence,,,30877.0,1328246.0,Garber,Washington,Populated Place,70.0,FUZZY_GENERAL,"Fuzzy match (score: 72.72727272727273), different county"
11223,Albion View,Hamilton,,1915.0,32022.0,1292380.0,Lyons View,Knox,Populated Place,70.0,FUZZY_GENERAL,"Fuzzy match (score: 76.19047619047619), different county"
11223,Albion View,Hamilton,,1915.0,30475.0,1315434.0,Longview,Bedford,Populated Place,70.0,FUZZY_GENERAL,"Fuzzy match (score: 73.6842105263158), different county"
11223,Albion View,Hamilton,,1915.0,28340.0,1312843.0,Harbor View,Wilson,Populated Place,70.0,FUZZY_GENERAL,"Fuzzy match (score: 72.72727272727273), different county"
11663,Benjamin Joslins Station,,,,1091.0,1648712.0,Bean Station Division (historical),Grainger,Census,71.11111111111111,FUZZY_GENERAL,Fuzzy match (score: 71.11111111111111)
