gaz_id,gaz_name,gaz_featureclass,fcode,state_alpha,county_name,LayerID,GlobalID,JoinID
1308776,Bald Island (historical),Island,15032,TN,Stewart,14,{9d208654-de9d-45ba-8d7a-baae22a2c232},1
1310623,Threemile Slough (historical),Gut,99908,TN,Benton,14,{93714067-ca9c-43bc-ba90-1a4ed0f899aa},2
1311261,Ten Islands (historical),Island,15032,TN,Jefferson,14,{8a6b0f1b-32cf-4815-bea7-31e39933afac},3
1309175,Morris Island (historical),Island,15032,TN,Cocke,14,{b6ebe001-0e21-413d-9f60-62e6e911a1fa},4
1309606,Sister Islands (historical),Island,15032,TN,Loudon,14,{998df701-c195-411c-b90f-87f190b80608},5
1311644,Harle Island (historical),Island,15032,TN,Hamblen,14,{97e9848b-acd3-486f-a77e-1e11d476a429},6
1308510,Rippys Island (historical),Island,15032,TN,Hawkins,14,{5bdbe3a4-d158-4386-a4ba-51a8e99c6d69},7
1309906,Fooshee Island (historical),Island,15032,TN,Meigs,14,{a163227a-ca69-4368-a7a9-fbb3c7d47b9b},8
1312863,Lindsley Islands (historical),Island,15032,TN,Wilson,14,{1990e123-62c6-439b-bc34-2879faa120dd},9
1310461,Round Island (historical),Island,15032,TN,Roane,14,{7759c53c-291f-48dc-a7d8-9ad0fcf72c18},10
1308476,Brookes Island (historical),Island,15032,TN,Hawkins,14,{6fa25512-cfa9-4921-9c7e-a7650c90a04d},11
1312411,Barksdale Bend (historical),Bend,15016,TN,Clay,14,{729d605d-b995-4624-b2d6-e49ac18e6920},12
1312445,Sewell Bend (historical),Bend,15016,TN,Clay,14,{24246da8-00dc-4bc5-afe0-87d43a9daa5a},13
1312456,Willis Bottom (historical),Flat,15028,TN,Clay,14,{990e2f1b-45a0-4911-bd49-b633cb56c076},14
1310551,Payne Island (historical),Island,15032,TN,Grainger,14,{0c3ce578-22d2-4c84-9422-f0fb22f512ff},15
1310560,Tarr Island (historical),Island,15032,TN,Grainger,14,{7861a0cd-22e8-4e75-baa1-80273f88769a},16
1309516,Big Island (historical),Island,15032,TN,Loudon,14,{0833f232-a1e5-41cc-b7ad-74b28f370cf8},17
1309836,Island Number Four (historical),Island,15032,TN,Dyer,14,{0cc3ddad-cdd4-4b25-9ddc-4ad262e289c8},18
1309837,Island Number Five (historical),Island,15032,TN,Lauderdale,14,{6aacb8ac-79a7-4f2f-8b71-8dbad2cd02ea},19
1307762,Walker Island (historical),Island,15032,TN,Anderson,14,{b775a86d-ee19-4252-a963-97fa4e15ced1},20
1309868,Island Number Eight (historical),Island,15032,TN,Lauderdale,14,{80ce7ff1-1cd5-4699-b7a9-ddd0feb742e8},21
1309869,Number Nine Island (historical),Island,15032,TN,Crockett,14,{f9ee84cd-0dd9-4d9e-98fb-17f123d4fcc8},22
1309871,Island Number Thirteen (historical),Island,15032,TN,Madison,14,{0671f835-2fd3-4652-a679-689349e7d4f6},23
1312661,Friars Island (historical),Island,15032,TN,Hamilton,14,{d293b4ba-ebdc-4635-b216-c9d04aa698dd},24
1311683,Morgan Island (historical),Island,15032,TN,Hamblen,14,{99aa4e0f-d60a-4218-be35-5fad420d6680},25
1642832,Charles Island (historical),Island,15032,TN,Hawkins,14,{10b5a83d-6e89-4c2c-92d8-984a21e2ef90},26
1643492,Waltons Islands (historical),Island,15032,TN,Meigs,14,{94064bd6-37cb-41bb-9503-89b2ee600430},27
1645116,Sneaking Island (historical),Island,15032,TN,Knox,14,{aa11f69b-5a97-47af-a0e6-df690a8e9f29},28
1642884,Smiths Islands (historical),Island,15032,TN,Hawkins,14,{c0af7f57-62e6-4498-a76b-fc81c8284db2},29
1310625,Turkey Creek Island (historical),Island,15032,TN,Benton,14,{1a40b2e6-c26d-47e8-8f92-a085eabe4b2d},30
1311226,Hunter Island (historical),Island,15032,TN,Jefferson,14,{5f140969-2ee8-4d98-86fc-4f7c8798c5bd},31
1303149,Berry Island (historical),Island,15032,TN,Washington,14,{9c62c84d-a587-4320-9044-ebaa2836eb4b},32
1312350,McReynolds Island (historical),Island,15032,TN,Knox,14,{df469840-3284-4ca8-8850-921c17b25ca4},33
1312383,Taliaferro Island (historical),Island,15032,TN,Knox,14,{01cdffe9-967c-4b38-b57b-ce06552ef0ef},34
1312404,Williams Island (historical),Island,15032,TN,Knox,14,{5eabdb59-9d9b-42f1-afe6-721e99025a2e},35
1312421,Dale Bend (historical),Bend,15016,TN,Clay,14,{dc117bc7-45de-4772-98f5-72bc4c08c332},36
1311720,Watermelon Island (historical),Island,15032,TN,Hamblen,14,{76173a5b-7a1d-4db9-ae45-eadbccccd4a8},37
1309870,Island Number Seven (historical),Island,15032,TN,Lauderdale,14,{5264be09-8e3c-463d-a331-62931e00f001},38
1644825,Sycamore Island (historical),Island,15032,TN,Grainger,14,{94b78a2a-7d4f-4d40-845c-dac17e351dd0},39
1645074,Niagara Island (historical),Island,15032,TN,Jackson,14,{806af657-0d89-4c57-9bf1-5529fe629c2f},40
1643266,Carpenters Island (historical),Island,15032,TN,Loudon,14,{62593458-0750-41a1-938d-f6525adcd52b},41
1303374,Slaughter Island (historical),Island,15032,TN,Sullivan,14,{7b19394f-9608-4b49-9a7a-1bc445ba8a2c},42
1303378,Stoney Cross Island (historical),Island,15032,TN,Sullivan,14,{9072b936-5f8a-4234-bbd4-dc31dfad4980},43
1313526,Suck Island (historical),Island,15032,TN,Maury,14,{3b60f48e-56cc-4f39-9fc7-eb04d0d8c988},44
1308507,Prices Island (historical),Island,15032,TN,Hawkins,14,{97de8dce-f7d3-4dbb-a1a8-80685158f1f1},45
1313461,Jones Island (historical),Island,15032,TN,Sumner,14,{c029a8bd-c4ac-499e-b539-396cb8575faa},46
1313470,Neil Bend (historical),Bend,15016,TN,Davidson,14,{2a98d211-867f-4ceb-9ece-3dcd5e3ac1b7},47
1309171,Stokelys Island (historical),Island,15032,TN,Cocke,14,{436b259d-60a1-4e14-937f-294d85c2e6b5},48
1303152,Bowman Island (historical),Island,15032,TN,Washington,14,{85d716ed-c4b8-4d93-9f8d-c602e9aca05d},49
1303226,Brown Island (historical),Island,15032,TN,Sullivan,14,{10cff525-6565-4331-b95e-b589cb92d55f},50
1312365,Post Oak Island (historical),Island,15032,TN,Knox,14,{694ac915-8db6-4b59-a2a0-9a8052504869},51
1310802,Tupelo Slough (historical),Gut,99908,TN,Henry,14,{a037a86f-7113-4ec2-96a7-f4c751b59875},52
1310319,Jail Island (historical),Island,15032,TN,Coffee,14,{784177bc-8166-4ffc-bf78-e463a166d600},53
1310334,Morris Island (historical),Island,15032,TN,Meigs,14,{a3aa5aab-ee88-4876-9764-fc3b6e5280d5},54
1308465,Kenners Island (historical),Island,15032,TN,Hawkins,14,{d8f6f69b-0a76-4e14-8411-9a29a9479f3d},55
1310562,Turley Island (historical),Island,15032,TN,Grainger,14,{20736c7a-3cd3-4c9b-a43c-c0e89a2336ae},56
1311977,Brooks Island (historical),Island,15032,TN,Jackson,14,{0778f8fc-be92-42fc-ad9c-f38d02f388b2},57
1311243,McMann Island (historical),Island,15032,TN,Jefferson,14,{333190c8-a1a5-4815-a35c-a33522448e4a},58
1307500,Wagner Island (historical),Island,15032,TN,Johnson,14,{0c3013c6-d23e-49b2-b602-5a2e930f289f},59
1307677,Jones Island (historical),Island,15032,TN,Anderson,14,{d33e551f-9442-4261-aa0c-81b45fe55eb8},60
1308784,Big Sandy Island (historical),Island,15032,TN,Stewart,14,{0dc15885-fb4b-4573-adbd-961f58adeef6},61
1310659,Little Island (historical),Island,15032,TN,Humphreys,14,{641cb0af-bd74-401b-ac17-e237dd647248},62
1310668,Plant Island (historical),Island,15032,TN,Humphreys,14,{ebd687aa-2ace-44a3-a9d5-6b83d93164a6},63
1308402,Amy Island (historical),Island,15032,TN,Hamblen,14,{55898fc2-85fd-4870-b3a3-a9d6dff2a20d},64
1312265,Earley Island (historical),Island,15032,TN,Knox,14,{0c92427e-bb16-4b22-ae2b-aad86b681fdb},65
1311661,Jones Clark Island (historical),Island,15032,TN,Hamblen,14,{94297486-c190-4e3d-ba60-ddf8e9ae8b78},66
1309834,Island Number Two (historical),Island,15032,TN,Dyer,14,{aa692afa-808b-4333-b8f2-e8b1c2083a5b},67
1309837,Island Number Five (historical),Island,15032,TN,Dyer,14,{56df7103-c519-4f61-ab98-aade21e99e1c},68
1310412,Ebben Island (historical),Island,15032,TN,Roane,14,{96ceb544-7667-44c5-9751-442f1ba26054},69
1312287,Henson Island (historical),Island,15032,TN,Knox,14,{389cf713-40d6-407e-ae48-f43fc02cd9ad},70
1310456,Pond Creek Island (historical),Island,15032,TN,Roane,14,{ed2e7b5e-5456-476a-b38c-5265d2c24714},71
1309913,Hardwick Island (historical),Island,15032,TN,Meigs,14,{afb61909-7c5d-493c-b9eb-62eeb58477ef},72
1644093,Caney Creek Island (historical),Island,15032,TN,Roane,14,{b58d5556-d363-4ee0-9ff2-becbb158d65f},73
1645081,Scantlin Island (historical),Island,15032,TN,Jackson,14,{c9179456-7def-4893-af9d-280e4e0b5a62},74
1640523,Horseshoe Bend (historical),Bend,15016,TN,Sullivan,14,{1c3febc1-9854-4fd7-9125-9aed18359162},75
1644973,Mossy Creek Islands (historical),Island,15032,TN,Jefferson,14,{26b52df9-5ab0-4d0d-b33c-20bbc8ca9241},76
1642971,Wells Island (historical),Island,15032,TN,Stewart,14,{229f6fd9-cf36-4d85-b72f-23d56845f630},77
1311215,Ernest Fox Island (historical),Island,15032,TN,Jefferson,14,{bb31e722-524f-4273-b90a-97dd62f806d5},78
1311975,Brimstone Island (historical),Island,15032,TN,Jackson,14,{969a7922-4238-4981-8beb-2f3a7623d6f2},79
1311979,Cane Island (historical),Island,15032,TN,Jackson,14,{c2fdac08-d99d-432e-8ec4-81866ffc80bf},80
1311992,Floating Mill Island (historical),Island,15032,TN,Jackson,14,{7e756aa6-6a46-4a91-a2bc-840c32b3ff8b},81
1312006,Lower Holleman Island (historical),Island,15032,TN,Jackson,14,{f6a3cf3f-6dc7-4718-9c3f-2f3b53f48a5f},82
1312026,Upper Holleman Island (historical),Island,15032,TN,Jackson,14,{7557cc72-71a8-4d0e-86e4-6f22bd84f874},83
1312243,Calloway Island (historical),Island,15032,TN,Knox,14,{c121ef38-cc59-40d1-a2b2-3bf124017435},84
1310454,Pickel Island (historical),Island,15032,TN,Roane,14,{006b51c2-ae99-492d-86ca-1bdbf983c182},85
1642185,Stuarts Island (historical),Island,15032,TN,Washington,14,{a9cbe534-5672-4dfa-a754-f00a0a4e7715},86
1311593,Bingham Island (historical),Island,15032,TN,Hamblen,14,{cb3df42c-6870-466c-a22d-afd89a578e5a},87
1311679,Mayes Islands (historical),Island,15032,TN,Hamblen,14,{d8a64df0-4a2a-4eb7-8e12-72dc2b48f018},88
1311757,Piney Island (historical),Island,15032,TN,Rhea,14,{a64ceaba-ab83-46df-9d90-2e85a0ad4c17},89
1313508,Willow Beach (historical),Beach,15012,TN,Davidson,14,{b0a9622f-a977-423d-af1e-62421d73fb8a},90
1303393,Talley Island (historical),Island,15032,TN,Sullivan,14,{9869b2f0-be0e-42f5-af17-6d84b2004a17},91
1312427,Goodpasture Bend (historical),Bend,15016,TN,Clay,14,{5794366f-4cb9-4414-abd1-65cf3744c7db},92
1312430,Johnson Bend (historical),Bend,15016,TN,Clay,14,{bc13277e-2980-4e9d-8935-9a9927cfb43b},93
1308906,Mobley hollow (historical),Valley,15050,TN,Stewart,14,{ff630fea-1278-4ea8-bdd6-cc8705c3626e},94
1645103,Jones Island (historical),Island,15032,TN,Knox,14,{d43d1742-f144-4098-9524-4b60c8223e99},95
1644825,Sycamore Island (historical),Island,15032,TN,Claiborne,14,{3109de03-6383-4178-b8df-cc2d22d4a988},96
1307604,Black Island (historical),Island,15032,TN,Anderson,14,{4caca5a8-8cca-42a5-bcf8-c4f393693f78},97
1311268,Zimmerman Island (historical),Island,15032,TN,Jefferson,14,{e4b71031-8359-4fc4-a8eb-5ca84897eb02},98
1308402,Amy Island (historical),Island,15032,TN,Hawkins,14,{2ad12084-19c8-4c02-b8df-dd47cf0bb458},99
1310618,Rockport Island (historical),Island,15032,TN,Benton,14,{2b3d2b98-cdac-45d9-9ff7-ad37f4f79d58},100
1310627,Whiteoak Island (historical),Island,15032,TN,Benton,14,{e097a5f1-38fc-4c7c-90ed-18ec7feec00f},101
1311586,Bacon Island (historical),Island,15032,TN,Hamblen,14,{1770aa41-8e55-4450-a917-ebda1d3b0193},102
1311202,Bird Island (historical),Island,15032,TN,Jefferson,14,{b3038f89-9cf0-47a7-a0e6-77db50dd880f},103
1311217,Fox Island (historical),Island,15032,TN,Jefferson,14,{f46d6098-2655-4e11-b26a-e4131d93c272},104
1313461,Jones Island (historical),Island,15032,TN,Davidson,14,{ba9e9177-691d-41bd-a86e-bd39ef16a915},105
1310780,Leatherwood Island (historical),Island,15032,TN,Henry,14,{81070d1a-ffe8-4810-8850-1cf3f26ed123},106
1309526,Cane Island (historical),Island,15032,TN,Loudon,14,{f195afb0-5cdd-47f9-8ee4-7bd77abea8dd},107
1311718,Towhead Island (historical),Island,15032,TN,Hamblen,14,{b4f0091f-a557-43fe-a002-6bd7f38b4fae},108
1310457,Poplar Creek Island (historical),Island,15032,TN,Roane,14,{b7268f71-7412-4625-a09d-4c1784f01543},109
1309584,Norton Islands (historical),Island,15032,TN,Loudon,14,{ece5f5c5-b7a3-4b5e-9e5b-34abb476f14e},110
1309951,Ziegler Island (historical),Island,15032,TN,Meigs,14,{57ec1c39-d5c3-498d-b8ed-2aa0300638af},111
1312021,Simpson Island (historical),Island,15032,TN,Jackson,14,{596edeaa-6a69-4963-b97a-52f7cc6b6e4c},112
1309868,Island Number Eight (historical),Island,15032,TN,Crockett,14,{5dc3aaf7-ab53-4d4b-b7cf-a1024d20f4ac},113
1309871,Island Number Thirteen (historical),Island,15032,TN,Crockett,14,{dde11a55-37b7-480d-a8ad-7c382c167060},114
1309026,Hurricane Islands (historical),Island,15032,TN,Houston,14,{59ec89c5-f6bd-4982-88bf-d534cc9d8339},115
1310558,Sycamore Island (historical),Island,15032,TN,Grainger,14,{c52eba0f-905a-4eee-97f5-a1463cb25759},116
1312397,Weatherspoon Island (historical),Island,15032,TN,Knox,14,{e6fb767b-e45f-4576-854a-91223f3e62b8},117
1312431,Keene Bend (historical),Bend,15016,TN,Clay,14,{0677974b-01ab-4e9e-9ea7-28a970a2e5b4},118
1312441,Modoc Bottom (historical),Flat,15028,TN,Clay,14,{0724b282-71d9-4254-b7a5-db75fcb8c3e9},119
1309833,Island Number One (historical),Island,15032,TN,Dyer,14,{38bd60e3-81c4-43dc-8a59-75e2e984eff3},120
1309835,Island Number Three (historical),Island,15032,TN,Dyer,14,{ef0d5677-210e-4bca-8943-ac0119d87a2f},121
1642856,Jacksons Islands (historical),Island,15032,TN,Hawkins,14,{b594fe9d-ea82-4a80-bbb7-1b416da786eb},122
1643492,Waltons Islands (historical),Island,15032,TN,Rhea,14,{59af2239-747f-4c5a-8725-f2e3fdfb3622},123
1645057,Ford Island (historical),Island,15032,TN,Sumner,14,{147cacee-d78a-4f50-ad87-dd94b60ef5cf},124
1645144,Chickamauga Island (historical),Island,15032,TN,Hamilton,14,{eb670893-8cac-4eba-93cc-38add7d13751},125
1645154,Sauda Islands (historical),Island,15032,TN,Hamilton,14,{510c5ae3-e4cc-4350-bce2-ab4705e7ad7e},126
1647878,Upper City Island (historical),Island,15032,TN,Davidson,14,{fc179226-a8d9-44e4-b410-b1350c5b22f7},127
1643692,Goose Creek Island (historical),Island,15032,TN,Trousdale,14,{1f4d7d88-aac5-48e3-b8af-538be5ceb494},128
1310642,Cypress Slough (historical),Gut,99908,TN,Humphreys,14,{b24ded81-b03d-4360-be32-ebfa9b05e50d},129
1310672,Reynoldsburg Island (historical),Island,15032,TN,Humphreys,14,{360f023c-de87-4b91-a498-5bf7dc3565b5},130
1311222,Harrison Islands (historical),Island,15032,TN,Jefferson,14,{e70c99f6-3576-4505-bccd-04b369c8cab9},131
1311259,Swann Island (historical),Island,15032,TN,Jefferson,14,{226a6506-ac05-45d7-b6c3-a12afc42325d},132
1303265,Fickles Island (historical),Island,15032,TN,Sullivan,14,{fde9507b-d60b-4ab3-9ef7-43e32257f28a},133
1303333,Massengill Island (historical),Island,15032,TN,Sullivan,14,{10f37bd1-64c2-42df-901b-c7279a74e801},134
1313386,Burnt Island (historical),Island,15032,TN,Davidson,14,{5975325f-91d7-45a4-8e4f-4cc21ed94220},135
1313463,Long Island Beach (historical),Beach,15012,TN,Davidson,14,{89ffe5f2-d5bb-4db9-9d0e-ac7291f15b60},136
1311983,Cub Creek Island (historical),Island,15032,TN,Jackson,14,{3a3d0251-974e-4472-b624-b73f30802dbb},137
1312020,Salt Lick Island (historical),Island,15032,TN,Jackson,14,{6a9fe42e-0351-4a45-89dd-4c2edd378050},138
1312337,Little River Islands (historical),Island,15032,TN,Knox,14,{432c0f95-01f6-4778-a925-7ce852db0ba0},139
1311613,Cobb Island (historical),Island,15032,TN,Hamblen,14,{75bb01ec-b166-469a-b7ee-7c6f2053e5c6},140
1314165,Bailey Island (historical),Island,15032,TN,Hamilton,14,{bcbaea6f-6910-45f0-a0c1-1bd32ef09042},141
1645151,Ross Second Island (historical),Island,15032,TN,Hamilton,14,{defd2b9b-14c5-4755-9b51-3324b7d1a669},142
1309870,Island Number Seven (historical),Island,15032,TN,Crockett,14,{b91eecc6-c763-4fd5-92ab-74e220e05e68},143
1310420,Half Moon Island (historical),Island,15032,TN,Roane,14,{11287a2f-3ab7-4bca-8a17-2b226008f3b4},144
1644975,Reinhardts Island (historical),Island,15032,TN,Jefferson,14,{2f7c71cd-4886-4f8d-a460-a47d7765c1fe},145
1307663,Holt Island (historical),Island,15032,TN,Anderson,14,{f77e6fdc-a03f-4ed2-9f77-157ce3a8ef00},146
1643271,Creseys Island (historical),Island,15032,TN,Loudon,14,{0c06e5c8-0657-4fc3-9a66-2d7eca4eb566},147
1643417,Tennemo Bar (historical),Bar,15008,TN,Dyer,14,{7c449d59-0543-443c-a40c-a8d456d2d2a6},148
1643417,Tennemo Bar (historical),Bar,15008,TN,Pemiscot,14,{68f9a457-4c9e-4add-b2f1-b48fe3bfc0c2},149
1309006,Vinson Pond (historical),Lake,39000,TN,Stewart,13,{069b5cd7-7c59-49f4-b002-109c1c6f309c},150
1309097,Gum Slough (historical),Stream,46000,TN,Humphreys,13,{b09bd5d5-2aae-4992-a8c8-cf49a28eda00},151
1310580,Horseshoe Pond (historical),Lake,39000,TN,Decatur,13,{b919019b-cd06-4f92-8882-aaf8ef74008d},152
1310611,Gin Pond (historical),Lake,39000,TN,Benton,13,{26a12e67-639e-4cee-ae72-c57cafadb6fe},153
1310620,Rocky Pond (historical),Lake,39000,TN,Benton,13,{2638a3d2-ef6e-44af-a52a-789595391261},154
1311220,Gum Pond (historical),Lake,39000,TN,Jefferson,13,{b08dd8f3-2b0d-42c2-81be-a4fac9b3a2cf},155
1311225,Holbert Branch (historical),Stream,46000,TN,Jefferson,13,{f49cee41-6d62-4580-9471-2e652ef7fe1a},156
1311239,Manning Branch (historical),Stream,46000,TN,Jefferson,13,{8a6e8461-541a-4738-95b7-d4ef027c1158},157
1311252,Seahorn Pond (historical),Lake,39000,TN,Jefferson,13,{fef8b527-6e12-4116-89e1-d1b09a43d717},158
1311254,Slatey Creek (historical),Stream,46000,TN,Jefferson,13,{c3eb9a6f-7365-4f14-8091-3a77f5386efe},159
1313256,Duncan Pond (historical),Lake,39000,TN,Hardin,13,{965bc9cc-9ec5-4ff9-9452-f020117e2f36},160
1310068,Myers Spring (historical),Spring,45800,TN,Marion,13,{13abb642-f841-4f3b-aec8-8fd3d4ec3c7a},161
1311419,Mud Lake (historical),Lake,39000,TN,Lake,13,{0c9a37d5-873f-41fe-9bbd-35c44cfa4e0e},162
1310521,Corbin Lake (historical),Lake,39000,TN,Grainger,13,{88fd5627-52b3-431c-8e07-4b61f4fe4b85},163
1645148,Oppossum Creek Ripple (historical),Rapids,43100,TN,Hamilton,13,{689459ac-105c-4ed4-ba34-8a0ac4b0e9d7},164
1647873,Shelbys Pond (historical),Reservoir,43600,TN,Davidson,13,{62b91766-5485-4faf-93cf-3f5679d1efca},165
1311175,Forrest Lake (historical),Reservoir,43600,TN,Franklin,13,{96a246a9-7a96-4ed4-880e-0cd659c91dca},166
1309097,Gum Slough (historical),Stream,46000,TN,Houston,13,{14db0de4-5d50-46bf-9dbf-fea8f214f6f0},167
1640532,Offield Branch (historical),Stream,46000,TN,Sullivan,13,{c0fa4213-a6b6-4a9d-ae5f-0da2384941d0},168
1313533,Redman Point Bar Dike (historical),Levee,15037,TN,Shelby,13,{5bb9794a-cf60-4b9c-b425-3cb2f2c2dda3},169
1310750,Payne Lake (historical),Lake,39000,TN,Tipton,13,{1df64474-978c-4e56-b456-3aa5ef5c7320},170
1310316,Goose Pond Swamp (historical),Swamp,46600,TN,Coffee,13,{761ee816-f9cc-4bb2-9d16-f6751224daba},171
1310545,Mill Spring Branch (historical),Stream,46000,TN,Grainger,13,{7bcf14e6-5167-4e33-a432-f85ef1aca225},172
1310550,Paskell Pond (historical),Lake,39000,TN,Grainger,13,{bb2b7bed-4283-4f5e-91d2-cd737cdaa94e},173
1311253,Slatey Branch (historical),Stream,46000,TN,Jefferson,13,{6ad67da8-7b6d-4743-a14a-4a2b0b3e9abe},174
1310588,Round Pond (historical),Lake,39000,TN,Decatur,13,{1fb3605c-eaa0-4f42-a245-fbe4467842ef},175
1310602,Clark Lake (historical),Lake,39000,TN,Benton,13,{5919adec-4fac-411a-aff9-d73629d784ea},176
1310606,Crane Pond Slough (historical),Stream,46000,TN,Benton,13,{9365220b-792f-4f61-ba14-f0cf5919a88a},177
1310612,Harold Pond (historical),Lake,39000,TN,Benton,13,{0016df44-fcb3-4046-9af3-13de7175b3d9},178
1310631,Barker Branch (historical),Stream,46000,TN,Humphreys,13,{2e9a34bd-0f60-429f-88b7-948f3e80f0fa},179
1310641,Cypress Pond (historical),Lake,39000,TN,Humphreys,13,{7fa1533c-2587-4ad4-bd34-0e77c8154873},180
1310664,Old Cathole (historical),Lake,39000,TN,Humphreys,13,{0c1acb86-d90c-4fcf-a57c-a45738914a8a},181
1308356,Witts Pond (historical),Lake,39000,TN,Monroe,13,{ce7d1792-afc7-4582-b43c-1e695a1a1cac},182
1312242,Callans Pond (historical),Lake,39000,TN,Knox,13,{32c5bd9e-710f-489b-a7f2-e1cb512b7777},183
1310376,Holt Lake (historical),Lake,39000,TN,Giles,13,{c8d799da-fdf5-42f9-baae-4e36ad4f1084},184
1311740,Rushing Creek (historical),Stream,46000,TN,Stewart,13,{6ebb9572-3a6a-4c21-9d55-6881965e4177},185
1646683,Head of Vice Presidents Island Dikes (historical),Levee,15037,TN,Shelby,13,{80c6874f-4205-4c3e-a8f4-740313ee1477},186
1648546,Laurel Branch (historical),Stream,46000,TN,Marion,13,{2137672a-6e69-46c4-a553-9f9505315d9e},187
1640247,Moffett Pond (historical),Lake,39000,TN,Carter,13,{c19cb367-8af7-44eb-85b7-90f3647e0bb3},188
1310596,Bg Sandy River Drainage Ditch (historical),Canal,33600,TN,Benton,13,{b3a34650-0c22-4e6f-8633-2fc42cb2ca00},189
1310589,Shelby Pond (historical),Lake,39000,TN,Decatur,13,{99f9b4e6-c14e-4fda-995b-0696c06a6912},190
1310599,Blue Pond (historical),Lake,39000,TN,Benton,13,{d65037b6-82b0-4faa-a6d8-68648c69292f},191
1310605,Crane Pond (historical),Lake,39000,TN,Benton,13,{353f9c94-9748-4925-8a5c-277262a36b0b},192
1311266,Willow Branch (historical),Stream,46000,TN,Jefferson,13,{779bb9d9-362e-43b2-bc57-9d325452e810},193
1310607,Cypress Pond (historical),Lake,39000,TN,Benton,13,{fd24b6d8-7f0d-4236-a3a8-98e13be2eebc},194
1310608,Cypress Pond (historical),Lake,39000,TN,Benton,13,{41c4cc0d-9129-4c5a-8b84-81ca2d05caf9},195
1310636,Clear Lake (historical),Lake,39000,TN,Humphreys,13,{4e175239-b375-4906-b860-c0f929dfb2b9},196
1311114,Separate Pond (historical),Lake,39000,TN,Lauderdale,13,{52d26338-6cc9-4f55-8832-62f4af148e17},197
1310798,Sulphur Well Swamp (historical),Swamp,46600,TN,Henry,13,{2860d725-0299-499d-922e-f826913b7648},198
1310801,Swan Pond Swamp (historical),Swamp,46600,TN,Henry,13,{0d48654a-881e-4f8c-9e08-b1c8275e8947},199
1310838,Crane Pond (historical),Lake,39000,TN,Benton,13,{2ba5f78d-34fb-4044-887c-c567aeadcc07},200
1309096,Cypress Slough (historical),Stream,46000,TN,Houston,13,{719c7cd6-a351-4121-8bc6-24ff22bbdf34},201
1309839,Obion Lake (historical),Lake,39000,TN,Dyer,13,{ce3f9f2d-481a-435c-8e7d-d8637aaa71cd},202
1640217,Boyd Spring Pond (historical),Lake,39000,TN,Carter,13,{d53918ab-f6a2-4498-8b3f-f501651353b1},203
1310596,Bg Sandy River Drainage Ditch (historical),Canal,33600,TN,Henry,13,{49abbaa8-ee65-4ba9-991a-1d141280cda5},204
1312251,Chandler Lake (historical),Reservoir,43600,TN,Knox,13,{9ffaa673-7e92-453f-8e04-c7e9e891be19},205
1311236,Leeper Branch (historical),Stream,46000,TN,Jefferson,13,{47578ee2-22ed-4e7c-aec5-e256bbec93a0},206
1311245,Miller Pond (historical),Lake,39000,TN,Jefferson,13,{172f535a-f3c7-49b1-a047-7e1e7488d128},207
1312451,Stillhouse Creek (historical),Stream,46000,TN,Clay,13,{ec228d32-d2bc-4649-935c-268ebeb39d13},208
1311398,Grassy Lake (historical),Lake,39000,TN,Lake,13,{1f536552-4183-42e6-a8dd-f852630819ee},209
1311402,Hathaway Landing Revetment (historical),Levee,15037,TN,Lake,13,{0e4d3f64-5ea8-415a-9ba3-9d9a9df03ba8},210
1309096,Cypress Slough (historical),Stream,46000,TN,Humphreys,13,{c23ccfa0-0b99-4276-a37e-3ec4e3b7f434},211
1310604,Clear Lake (historical),Lake,39000,TN,Benton,13,{755e3d8e-3747-4051-ae24-ac6eb1b324fa},212
1310614,Maple Pond (historical),Lake,39000,TN,Benton,13,{db44282f-c9a0-4b29-83bf-34659960e164},213
1310538,Long Pond (historical),Lake,39004,TN,Grainger,13,{9cfd39f3-8701-4305-b1a9-dc2dc923297d},214
1310366,Tucker Pond (historical),Lake,39004,TN,Lincoln,13,{42abc564-6990-48ed-ae14-c9b6015c0320},215
1311216,Foust Pond (historical),Lake,39004,TN,Jefferson,13,{fd27252e-99e5-4e80-816a-52e7b7d16fae},216
1311391,Cook Pond (historical),Lake,39004,TN,Lake,13,{75bbbdd4-6b02-4ea7-8cdd-eb5ff4212f38},217
1313401,Duncan Lake (historical),Lake,39009,TN,Davidson,13,{6d761d2d-947c-4891-92e2-2ec850f6a450},218
1313401,Duncan Lake (historical),Lake,39009,TN,Rutherford,13,{1d24a8d8-bba6-4f43-8344-d5e3f7fe52ea},219
1313401,Duncan Lake (historical),Lake,39009,TN,Wilson,13,{5c5dc4ce-b563-47a9-ac5e-00135d5e3f66},220
1312859,Kirkpatrick Lake (historical),Lake,39004,TN,Smith,13,{026fa524-3ca2-4361-b6c7-c396b65fda37},221
1312859,Kirkpatrick Lake (historical),Lake,39004,TN,Davidson,13,{50dc930e-3fbb-444a-b4a3-5a6903bab7f7},222
1312859,Kirkpatrick Lake (historical),Lake,39004,TN,Sumner,13,{a9403cb2-7c89-4d28-9ff2-7b29892432bc},223
1312859,Kirkpatrick Lake (historical),Lake,39004,TN,Wilson,13,{5cc6e1a3-43a8-4d9c-acc5-e183b957db6c},224
1312859,Kirkpatrick Lake (historical),Lake,39004,TN,Trousdale,13,{fffb626d-12f0-4cd9-be93-d4ae9e8ad717},225
